Date,High,Low,Open,Close,Volume,Adj Close,Ma20,Ma60,Ma120,macd_dif,macd_dea,macd_bar,RSV,K,D,J
2018-07-05,10.05000019,9.600000381000001,9.800000191,9.619999886,13958250,9.58775425,10.015000009449995,11.727499993483331,11.728249986683334,-0.47134662322739374,-0.5675396191444441,0.09619299591705033,33.60000613312007,53.84695272008337,54.629015387085246,52.28282738607962
2018-07-06,9.949999809,9.520000458,9.680000305,9.720000267,15731340,9.687419891000001,9.941000032299995,11.686333338266667,11.708916655908334,-0.45125357311299297,-0.5442824099381538,0.09302883682516083,41.60003660671998,49.76464734896224,53.00755937437758,43.278823298131584
2018-07-09,9.970000267,9.729999542,9.729999542,9.909999847,13439573,9.876782417000001,9.887000036149995,11.64450000105,11.688833323883335,-0.41521200241808387,-0.5184683284341398,0.10325632601605594,41.93544739158055,47.15491402983501,51.056677592863394,39.351386903778234
2018-07-10,9.960000037999999,9.760000229,9.93999958,9.920000076,11411744,9.886749267999999,9.851000022949995,11.608666674149998,11.670416656933334,-0.3814448048033494,-0.49106362370798173,0.10961881890463232,43.01074158167811,45.77352321378271,49.29562613316983,38.72931737500846
2018-07-11,9.81000042,9.279999733,9.81000042,9.5,15699004,9.468156815,9.785500001949995,11.564833338983332,11.639833322933335,-0.38414635342082626,-0.46968016965055065,0.08553381622972439,18.80344038644023,36.78349560466855,45.124915957002735,20.10065490000018
2018-07-12,10.06000042,9.5,9.5,9.909999847,23050944,9.876782417000001,9.759499978799996,11.522333335766666,11.607999992158335,-0.3491786746177574,-0.445579870643992,0.09640119602623459,53.84616004602194,42.47105041845302,44.24029411081949,38.93256303372007
2018-07-13,10.06999969,9.899999618999999,9.930000305,9.989999771,15117700,9.956514359,9.732499980849997,11.491999991616666,11.582916656916668,-0.31142134059691706,-0.41874816463457704,0.10732682403765997,60.68375993790648,48.54195359160417,45.67418060441438,54.277499565983746
2018-07-16,10.27999973,9.979999542,9.979999542,10.10999966,20550400,10.07611179,9.730499982849997,11.454333321116666,11.56349999091667,-0.26871778187862994,-0.3887420880833876,0.12002430620475768,82.99999294899993,60.02796671073609,50.45877597318828,79.16634818583171
2018-07-17,10.10999966,9.880000114,10.10999966,10.10999966,13002256,10.07611179,9.774999952499998,11.413499975116663,11.540916657333335,-0.2321982668500162,-0.35743332383671333,0.12523505698669712,82.99999294899993,67.68530879015736,56.20095357884465,90.6540192127828
2018-07-18,10.25,9.979999542,10.10999966,9.989999771,13822733,9.956514359,9.803499937249999,11.359999974466664,11.52274998809167,-0.21051261782360875,-0.32804918263409244,0.11753656481048369,71.00000401300008,68.7902071977716,60.39737145182029,85.5758786896742
2018-07-19,10.17000008,9.920000076,9.979999542,10.10000038,11414671,10.0661459,9.846999979149999,11.299833313466666,11.50591665884167,-0.1823484554146173,-0.2989090371901974,0.1165605817755801,82.00006494600028,73.19349311384782,64.6627453391628,90.25498866321789
2018-07-20,10.38000011,9.880000114,10.03999996,10.27999973,23451651,10.24554157,9.888499975199998,11.235166644799998,11.491249990258337,-0.14384554862222032,-0.26789633947660196,0.12405079085438164,90.90905947934968,79.09868190234845,69.47472419355802,98.34659731992929
2018-07-23,10.42000008,10.10000038,10.18000031,10.35000038,18568462,10.31530762,9.934499978949999,11.172833315299998,11.475249989591672,-0.10645609060969008,-0.2356082897032196,0.1291521990935295,93.85967730762465,84.01901370410718,74.3228206970744,103.41139971817273
2018-07-24,10.48999977,10.23999977,10.38000011,10.39000034,21741365,10.35517406,9.96449999785,11.115999984466665,11.459916662925004,-0.07275830087782431,-0.20303829193814055,0.13027999106031624,89.89904512806095,85.97902417875844,78.20822185763575,101.52062882100381
2018-07-25,10.60999966,10.32999992,10.39000034,10.36999989,21658235,10.33524036,9.997499990449999,11.066166654966667,11.442416659758338,-0.04712322173316963,-0.17185527789714636,0.12473205616397673,67.12329873147634,79.69378236299774,78.70340869275641,81.67452970348037
2018-07-26,10.35999966,10.10999966,10.32999992,10.17000008,14129163,10.13591099,10.023999977299999,11.012666654466667,11.42424999059167,-0.04245614204167936,-0.14597545072605295,0.10351930868437359,39.72604744606236,66.37120405735261,74.59267381428847,49.92826454348091
2018-07-27,10.22999954,10.06000042,10.18999958,10.10000038,8865396,10.0661459,10.024499988799999,10.956333335133333,11.404416664258337,-0.04389978909772907,-0.12556031840038817,0.0816605293026591,30.137041482488986,54.2931498657314,67.82616583143611,27.227117934321967
2018-07-30,10.13000011,9.869999886,10.06000042,9.960000037999999,10162785,9.926614761,10.0309999945,10.905666669099999,11.386666663325004,-0.05569868755933172,-0.11158799223217689,0.05588930467284517,12.162186417099948,40.24949538285425,58.633942348575495,3.480601451411758
2018-07-31,10.01000023,9.899999618999999,9.979999542,9.970000267,5543600,9.936581612000001,10.01649999635,10.846833340216667,11.370583335383337,-0.06351035683199058,-0.10197246515213962,0.03846210832014904,13.513569127116961,31.337519964275153,49.53513488714205,-5.057709881458635
2018-08-01,10.18999958,9.869999886,9.989999771,9.880000114,9798500,9.84688282,10.0175000192,10.78833333645,11.356750003333337,-0.07608634517003487,-0.09679524115571866,0.02070889598568379,1.3513825748815866,21.3421408344773,40.13747020292047,-16.24851790240905
2018-08-02,9.829999924,9.279999733,9.829999924,9.529999733,15141865,9.498055458,10.013000011550002,10.7261666615,11.347499998275005,-0.11299250494291968,-0.10003469391315886,-0.012957811029760818,18.796993512917698,20.49375839395743,33.589566266599455,-5.697857351326618
2018-08-03,9.590000153,9.380000114,9.56000042,9.43999958,6343400,9.40835762,9.998999977200002,10.664666652666666,11.33641665760834,-0.1477994228966839,-0.10958763970986388,-0.03821178318682003,12.030064344507291,17.67252704414072,28.283886525779877,-3.5501919191376032
2018-08-06,9.529999733,9.149999618999999,9.43999958,9.210000037999999,7595600,9.179128647,9.963999986750002,10.609166653966666,11.323333326841672,-0.1917330181151975,-0.1260167153909306,-0.0657163027242669,4.109617624318931,13.151557237533456,23.23977676303107,-7.024881813461768
2018-08-07,9.479999542,9.220000267,9.239999771,9.470000267,8825825,9.438257217,9.941499996300001,10.560166660916668,11.319833326208338,-0.20322817538195181,-0.14145900738913483,-0.06176916799281698,26.44633364933914,17.58314937480202,21.354234300288052,10.040979523829954
2018-08-08,9.550000191,9.279999733,9.479999542,9.31000042,8080865,9.278794289,9.932000017300002,10.503166675583335,11.314083329708337,-0.22268188268346023,-0.15770358244799992,-0.0649783002354603,14.814890065163311,16.660396271589118,19.789621624055073,10.401945566657204
2018-08-09,9.739999771,9.279999733,9.350000381000001,9.68999958,17920524,9.657519341,9.921000003950002,10.45749999675,11.30958333004167,-0.2050723826754286,-0.16717734249348565,-0.03789504018194295,51.923075120192294,28.41462255445684,22.664621934188993,39.914623794992536
2018-08-10,9.819999695,9.670000076,9.75,9.800000191,13902027,9.767150878999999,9.911500024950001,10.412666670433333,11.310500001800003,-0.18016378113437348,-0.16977463022166323,-0.010389150912710254,62.500057343752225,39.77643415088863,28.36855933975554,62.59218377315482
2018-08-13,10.05000019,9.640000342999999,9.699999809,10.0,15779719,9.966480255,9.906000041950001,10.373666667933332,11.309333332300005,-0.14264094580580533,-0.16434789333849165,0.021706947532686316,81.73080893028994,53.7612257440224,36.83278147451116,87.61811428304487
2018-08-14,9.979999542,9.81000042,9.970000267,9.890000342999999,9247477,9.85684967,9.8950000761,10.329000012149999,11.306750003408338,-0.12039207656768625,-0.15555672998433057,0.03516465341664432,82.22225050121646,63.24823399642042,45.63793231514758,98.46883735896608
2018-08-15,9.920000076,9.609999657000001,9.909999847,9.649999618999999,10304604,9.617653847,9.8780000685,10.278500000633333,11.302083333233337,-0.1207339937336318,-0.1485921827341908,0.027858189000559003,55.55552030866425,60.6839961005017,50.65328691026562,80.74541448097386
2018-08-16,9.770000458,9.420000076,9.539999962000001,9.579999924,7605945,9.547888756,9.852000045699999,10.219999996866667,11.295166667183338,-0.1252100128381919,-0.14391574875499102,0.018705735916799138,47.777781354318655,56.381924518440684,52.562832779657306,64.02010799600744
2018-08-17,9.739999771,9.289999962000001,9.670000076,9.31000042,9726897,9.278794289,9.8035000802,10.161166668033333,11.285583337016671,-0.14882839265129988,-0.1448982775342528,-0.003930115117047078,10.843392933664163,41.202413990181846,48.776026516498824,26.055188937547896
2018-08-20,9.56000042,9.260000229,9.340000153,9.520000458,10138330,9.488090515,9.762000084099999,10.117333348666667,11.275333340833336,-0.14888463143762287,-0.14569554831492681,-0.003189083122696057,32.91142301714627,38.43875033250332,45.33026778850032,24.65571542050931
2018-08-21,9.640000342999999,9.420000076,9.479999542,9.539999962000001,8334075,9.508022308,9.719500065199998,10.076833343533334,11.264333343350001,-0.14563660017975444,-0.14568375868789235,4.7158508137912225e-05,35.44300592693342,37.44016886398002,42.700234813660224,26.920036964619612
2018-08-22,9.56000042,9.31000042,9.5,9.350000381000001,9097100,9.318659782000001,9.668500089749998,10.04016668005,11.251583345608335,-0.1565888317221109,-0.14786477329473607,-0.008724058427374837,11.392424866208522,28.75758753138952,38.05268571956999,10.167391155028582
2018-08-23,9.539999962000001,9.319999695,9.350000381000001,9.409999847,8474818,9.378458023,9.630500078099997,10.009000015333333,11.230500014500002,-0.1585988696117404,-0.15001159255813695,-0.00858727705360346,18.98729435506902,25.50082313928269,33.86873152614089,8.765006365566293
2018-08-24,9.5,9.350000381000001,9.350000381000001,9.390000342999999,6974303,9.358525276,9.595000076249997,9.975333356883334,11.213000019275004,-0.1599616931251333,-0.15200161267153622,-0.007960080453597085,18.055588616929615,23.019078298498332,30.252180450260038,8.552873994974924
2018-08-27,9.579999924,9.350000381000001,9.359999657000001,9.539999962000001,9791645,9.508022308,9.574000072449996,9.948333358750002,11.191416684708337,-0.14724072549459954,-0.1510494352361489,0.003808709741549343,42.42421180440083,29.487456133799164,29.99727234477308,28.467823711851338
2018-08-28,9.710000037999999,9.5,9.550000191,9.529999733,8580937,9.498055458,9.552000045749997,9.918166685133334,11.170166683150002,-0.13639393749353168,-0.14811833568762545,0.011724398194093766,52.94105544411445,37.30532257057092,32.4332890867057,47.04938953830137
2018-08-29,9.550000191,9.409999847,9.550000191,9.460000037999999,5740122,9.428290367,9.531000041949998,9.884833351766668,11.150750017133337,-0.1319254161537362,-0.1448797517808476,0.012954335627111402,41.66666663194416,38.759103924362,34.54189403259113,47.19352370790375
2018-08-30,9.479999542,9.149999618999999,9.479999542,9.180000305,10844183,9.149230003,9.513500070549997,9.847166697183335,11.128833349508337,-0.14925717538718786,-0.14575523650211566,-0.003501938885072192,5.357261348763575,27.625156399162524,32.23631482144826,18.402839554591054
2018-08-31,9.210000037999999,9.090000153,9.199999809,9.119999886,5378623,9.089429855,9.497500085849996,9.812500031783335,11.103916684725002,-0.16592161077080725,-0.14978851135585397,-0.016133099414953278,4.838667510398075,20.02966010290771,28.167429915268077,3.7541204781869695
2018-09-03,9.119999886,8.770000458,9.119999886,8.93999958,9836814,8.910033226,9.484000062949995,9.778333361949999,11.075916679641669,-0.1914459465412115,-0.15811999839292548,-0.033325948148286016,18.08502105926477,19.381447088360062,25.238768972965406,7.666803319149373
2018-09-04,9.180000305,8.899999618999999,8.899999618999999,9.100000381000001,7806709,9.069498062000001,9.465500068649996,9.752666695966665,11.048000017733335,-0.19649832865715489,-0.16579566444577137,-0.030702664211383512,35.10639047306823,24.623094883262787,25.033544276397866,23.80219609699264
2018-09-05,9.079999924,8.789999962000001,9.06000042,8.800000191,8742209,8.770503044,9.440000057199997,9.719166692149997,11.020666686658334,-0.22214908958950907,-0.1770663494745189,-0.045082740114990166,3.1914623834194065,17.479217383314992,22.515435312036907,7.406781525871168
2018-09-06,8.989999771,8.729999542,8.800000191,8.819999695,7440687,8.790435791,9.396500062949997,9.692333348566665,10.992833352033333,-0.23811882402266882,-0.18927684438414888,-0.04884197963851994,9.183684433563815,14.714039733397932,19.91497011915725,4.312178961879297
2018-09-07,8.949999809,8.680000305,8.819999695,8.729999542,6975343,8.700737,9.343000030499997,9.66233334543333,10.962500015800002,-0.25509661877203627,-0.20244079926172637,-0.0526558195103099,4.854296112715577,11.427458526503813,17.08579958827277,0.11077640296589664
2018-09-10,8.779999733,8.0,8.779999733,8.109999657000001,13593525,8.08281517,9.248500013349997,9.628333346049997,10.927916677691666,-0.31494990612528007,-0.2249426206344371,-0.09000728549084297,7.096751190013319,9.983889414340315,14.71849619696195,0.514675849097042
2018-09-11,8.289999962000001,8.109999657000001,8.199999809,8.180000305,5934156,8.152581215,9.163000011449997,9.611000013349997,10.896166682150001,-0.3526702373322319,-0.25048814397399605,-0.10218209335823586,12.162186533973948,10.709988454218191,13.382326949380698,5.365311463893178
2018-09-12,8.25,8.100000381000001,8.180000305,8.18999958,3953910,8.162547112,9.090000009499997,9.59050000508333,10.866166678983335,-0.37740650637093154,-0.27587181645338316,-0.10153468991754838,15.702444134964605,12.37414034780033,13.046264748853908,11.029891545693175
2018-09-13,8.340000153,8.180000305,8.25,8.289999962000001,6110922,8.262212753,9.025500011399997,9.574833345416664,10.83516667675,-0.38450860683861876,-0.2975991745304303,-0.08690943230818848,24.576261613763,16.44151410312122,14.17801453360968,20.968513242144304
2018-09-14,8.340000153,8.159999847,8.340000153,8.170000076,5340861,8.142614365,8.968499994199998,9.553500016533329,10.813166673883332,-0.39526370658009924,-0.31713208094036405,-0.07813162563973519,14.40678237790802,15.76327019471682,14.70643308731206,17.876944409526338
2018-09-17,8.170000076,7.96999979,8.170000076,8.020000458,5958973,7.993117809,8.893499994199997,9.53000001908333,10.786166675783331,-0.4111514185646765,-0.33593594846522656,-0.07521547009944995,4.504564140890461,12.010368176774701,13.807744783799608,8.415614962724884
2018-09-18,8.239999771,8.06000042,8.06000042,8.229999542,6505214,8.202413559,8.827999973199997,9.50400001208333,10.75633333513333,-0.4021615062270705,-0.34918106001759536,-0.05298044620947512,25.490172239522767,16.503636197690724,14.706375255096647,20.09815808287888
2018-09-19,8.430000305,8.149999618999999,8.18999958,8.359999657000001,9490838,8.331977843999999,8.778499936999998,9.481500005733329,10.727249995774997,-0.3801647109628252,-0.35537779020664134,-0.024786920756183883,39.795904024365264,24.267725473248902,17.893491994480733,37.01619243078524
2018-09-20,8.359999657000001,8.229999542,8.319999695,8.300000191,6683033,8.272179604,8.722999954199999,9.459166669866663,10.69683333228333,-0.36338467536875463,-0.356979167239064,-0.006405508129690651,40.74079311385832,29.758748020118706,21.84857733636006,45.579089387636
2018-09-21,8.460000037999999,8.260000229,8.300000191,8.409999847,8198552,8.381810188,8.673999929399999,9.431166664816661,10.662999995424999,-0.3373218865999661,-0.3530477111112444,0.015725824511278297,89.79588455228723,49.77112686417488,31.156093845631666,87.00119290126132
2018-09-25,8.430000305,8.319999695,8.359999657000001,8.350000381000001,4989601,8.322011948,8.614499950349998,9.406500005766661,10.626416667183332,-0.317844480873994,-0.3460070650637943,0.028162584189800333,77.55110177005503,59.03111849946826,40.447768730243865,96.19781803791705
2018-09-26,8.43999958,8.319999695,8.369999886,8.350000381000001,6032801,8.322011948,8.555499982749998,9.374666674949994,10.592333340524998,-0.2989622458365613,-0.3365981012183477,0.03763585538178643,77.55110177005503,65.20444625633051,48.69999457227274,98.21334962444604
2018-09-27,8.489999771,8.270000458,8.390000342999999,8.270000458,8316151,8.242280006,8.496000003749998,9.348166688299994,10.560166676758332,-0.2871432550256223,-0.3267071319798026,0.03956387695418029,57.692438261839015,62.70044359150001,53.36681091201517,81.3677089504697
2018-09-28,8.359999657000001,8.229999542,8.239999771,8.31000042,4365917,8.2821455,8.452500009499998,9.326333363866663,10.526916678674999,-0.2714201939740235,-0.3156497443786468,0.044229550404623286,65.38473892751915,63.59520870350639,56.776276842512246,77.23307242549467
2018-10-08,8.229999542,7.9600000379999996,8.119999886,7.989999771,7417210,7.963217735,8.396000003749998,9.297500022266663,10.491916680266664,-0.2815355660734955,-0.30882690871761653,0.02729134264412103,5.660329832656782,44.283582413223186,52.61204536608256,27.62665650750442
2018-10-09,8.100000381000001,7.96999979,8.039999962000001,8.010000229,4699597,7.983151436,8.349500036199998,9.265833361966662,10.455166681508333,-0.2846568545038686,-0.30399289787486694,0.019336043370998368,9.43400305448824,32.66705596031154,45.96371556415888,6.073736752616853
2018-10-10,8.090000153,7.96999979,8.050000191,8.020000458,4534743,7.993117809,8.295500040049998,9.234166701666663,10.421416687908332,-0.28306061657890247,-0.29980644161567405,0.016745825036771578,11.320839665404222,25.551650528675765,39.15969388566451,-1.6644361853017244
2018-10-11,7.75,7.21999979,7.75,7.21999979,13401931,7.195798873999999,8.216500019999998,9.196166698166662,10.380500018574997,-0.3424019579131432,-0.3083255448751679,-0.03407641303797532,0.0,17.034433685783842,31.784607152370953,-12.465913247390375
2018-10-12,7.090000152999999,6.5,7.0,7.0500001910000005,19565142,7.026369095,8.128000044799998,9.14850003723333,10.335416686499997,-0.39855366676574633,-0.3263711692532836,-0.07218249751246275,27.638203733240545,20.569023701602745,28.046079335448216,5.614912433911805
2018-10-15,7.2100000379999996,6.739999771,7.159999847000001,6.8000001910000005,10442881,6.777206897999999,8.031500077249998,9.095333377566662,10.293666684591663,-0.4579482686671783,-0.35268658913606254,-0.10526167953111576,15.07538821721806,18.737811873474516,24.943323514790315,6.3267885908429236
2018-10-16,6.9600000379999996,6.559999942999999,6.849999905,6.650000095,8512351,6.627709866,7.958500099149998,9.037666718149996,10.24600001963333,-0.5112295368615527,-0.3843951786811606,-0.12683435818039213,7.537694083483397,15.00443927681081,21.63036210213048,1.7525936261714676
2018-10-17,6.920000076,6.6300001139999996,6.8000001910000005,6.900000095,10604914,6.876871586,7.894500088649998,8.984166725399996,10.19883335025833,-0.5272051226336512,-0.41295716747165867,-0.11424795516199249,21.505385417390965,17.171421323670863,20.144048509310608,11.226166952391374
2018-10-18,6.860000134,6.7100000379999996,6.840000152999999,6.739999771,6280802,6.717407702999999,7.8220000981999975,8.930000058733329,10.145000016599996,-0.546477130237049,-0.43966116002473676,-0.10681597021231226,13.87282280563748,16.0718884843264,18.786661834315872,10.642341784347458
2018-10-19,6.96999979,6.599999905,6.650000095,6.929999828,9979147,6.906771182999999,7.754000091499998,8.877166716199996,10.088500014833329,-0.5401919221857279,-0.459767312456935,-0.0804246097287929,26.874982850394673,19.67291993968249,19.082081202771413,20.85459741350465
2018-10-22,7.380000113999999,6.9499998089999995,6.9499998089999995,7.25,16001125,7.225698471,7.708000087699998,8.826666720699995,10.030916682749995,-0.5035845013342861,-0.4685307502324052,-0.035053751101880914,47.1698067817733,28.838548887046095,22.334237097529638,41.847172466079
2018-10-23,7.309999942999999,7.0399999620000004,7.2699999810000016,7.1199998860000004,8870376,7.0961341860000005,7.663000059099997,8.772833379133328,9.972833347216662,-0.479534998350001,-0.4707315998559244,-0.00880339849407663,49.599990880000036,35.75902955136408,26.809167915474454,53.65875282314333
2018-10-24,7.170000076,7.0,7.090000152999999,7.079999924,7157008,7.056268215,7.605500078199997,8.717666705533329,9.916833344999995,-0.4584188890107468,-0.46826905768688887,0.00985016867614208,65.90907373450645,45.80904427907821,33.14246003667571,71.14221276388322
2018-10-25,7.090000152999999,6.7100000379999996,6.809999942999999,7.03000021,8149779,7.006436347999999,7.539000105849996,8.662000044199996,9.864083349583328,-0.44063936299269013,-0.46274311874804913,0.022103755755359,57.31709377899641,49.645060779050944,38.643326950800784,71.64852843555127
2018-10-26,7.179999828,7.010000229,7.1300001139999996,7.0399999620000004,6841453,7.016402245,7.476000094399995,8.609833375566662,9.811250015016661,-0.42089030269942374,-0.45437255553832406,0.03348225283890033,58.536575475909444,52.60889901133711,43.29851763764623,71.22966175871886
2018-10-29,7.1199998860000004,6.909999847000001,7.03000021,6.9499998089999995,5236531,6.92670393,7.403000092499996,8.557333366049996,9.75683335059166,-0.4078004209118289,-0.445058128613025,0.03725770770119613,44.8717705407692,50.029856187814474,45.54229715436898,59.00497425470547
2018-10-30,7.090000152999999,6.8000001910000005,6.920000076,7.070000172,7515270,7.046301842,7.339000082049995,8.509166701616664,9.707416685358327,-0.3833248387487638,-0.4327114706401728,0.049386631891409016,60.25642834154692,53.43871357239196,48.17443596037664,63.96726879642259
2018-10-31,7.2100000379999996,7.03000021,7.090000152999999,7.1300001139999996,9304627,7.106101036,7.2780000686999955,8.461833365733332,9.654333352974993,-0.35499411844723117,-0.41716800020158445,0.06217388175435329,67.94872653681566,58.2753845605332,51.5414188270955,71.74331602740858
2018-11-01,7.840000152999999,7.3699998860000004,7.53000021,7.739999771,48940962,7.714056015,7.251500034349995,8.426166693349998,9.607250014899993,-0.2800912268440676,-0.3897526455300811,0.10966141868601348,91.15040957318847,69.23372623141829,57.43885462853643,92.82346943718198
2018-11-02,7.860000134,7.630000113999999,7.75,7.809999942999999,35660046,7.783821583,7.226500010499995,8.397500030183332,9.56183334584166,-0.21263064304279577,-0.35432824503262406,0.14169760198982828,95.6521576672981,78.03987004337822,64.30585976681702,105.5078905965006
2018-11-05,7.96999979,7.699999808999999,7.7699999810000016,7.96999979,22240637,7.943284987999999,7.225500011449997,8.373000033683331,9.518833343174993,-0.1445902475056986,-0.312380645527239,0.1677903980215404,100.0,85.35991336225214,71.32387763196206,113.4319848228323
2018-11-06,8.329999924,7.909999847000001,8.0,8.020000458,26780116,7.993117809,7.226000022899996,8.353166707349999,9.481166680658326,-0.08564583591958908,-0.267033683605709,0.18138784768611993,80.86422914723593,83.86135195724674,75.50303574039029,100.57798439095964
2018-11-07,8.06000042,7.8000001910000005,7.9600000379999996,7.820000172,18980518,7.793787956,7.216000008599996,8.325666705766666,9.442916683341657,-0.054442734717713215,-0.22451549382810984,0.17007275911039663,66.66667705882539,78.12979365777295,76.37862171285119,81.63213754761648
2018-11-08,8.5,7.809999942999999,7.900000095,8.18999958,40237000,8.162547112,7.264499998099995,8.307000025099999,9.405083350341657,0.00014019175917212578,-0.17958435671065345,0.17972454846982558,81.76467912767866,79.34142214774153,77.36622185781464,83.2918227275953
2018-11-09,8.18999958,7.8699998860000004,8.079999924,7.889999866,21139366,7.863553047000001,7.306499981849996,8.277000029866665,9.367250013308324,0.01897139410135651,-0.13987320654825147,0.15884460064960798,64.11763514498135,74.2668264801548,76.33309006526136,70.1342993099417
2018-11-12,8.100000381000001,7.8000001910000005,7.809999942999999,8.090000153,15410277,8.062883377,7.370999979949995,8.248500029233332,9.330583349833322,0.04946342573581575,-0.10200588009143802,0.15146930582725376,72.10884996112823,73.54750097381262,75.40456036811177,69.8333821852143
2018-11-13,8.239999771,7.929999828,7.9600000379999996,8.130000114,22137290,8.102748871000001,7.444999980899996,8.217333364466665,9.29550001619999,0.07598038842679244,-0.06640862638779192,0.14238901481458438,67.25665055994847,71.4505508358579,74.08655719069381,66.17853812618608
2018-11-14,8.430000305,8.050000191,8.100000381000001,8.18999958,25478383,8.162547112,7.509499955149996,8.189000018416666,9.259000015283323,0.10067619536215311,-0.03299166203780291,0.133667857399956,64.3677631470403,69.08962160625204,72.42091199587989,62.42704082699635
2018-11-15,8.520000458,8.130000114,8.149999618999999,8.520000458,29604151,8.491441727,7.598499989499997,8.170166699066666,9.224333349849989,0.14520231134441985,0.002647132638641643,0.14255517870577822,100.0,79.3930810708347,74.74496835419816,88.68930650410778
2018-11-16,9.359999657000001,8.359999657000001,8.479999542,9.0,50723393,8.96983242,7.701999998099997,8.160500033666667,9.190250015266656,0.21672327950893777,0.045462362012700874,0.1712609174962369,76.92309101085289,78.56975105084075,76.0198959197457,83.66946131303087
2018-11-19,9.069999695,8.659999847,8.930000305,8.880000114,27451798,8.850234985,7.783500003799998,8.1533333619,9.157250014966657,0.26071580463488164,0.08851305053713704,0.1722027540977446,69.23078799310296,75.45676336492815,75.83218506813985,74.70591995850475
2018-11-20,9.039999962000001,8.609999657000001,8.770000458,8.670000076,21211687,8.640938758999999,7.861000013299998,8.139166688866665,9.128250018766657,0.2754596226607937,0.12590236496186838,0.14955725769892533,55.76924248767659,68.89425640584429,73.51954218070799,59.64368485611689
2018-11-21,8.729999542,8.479999542,8.529999733,8.600000381000001,15503649,8.571173668,7.937000036149999,8.123500029183331,9.100166686358325,0.27828788478752564,0.15637946892699983,0.12190841586052581,51.282081015789274,63.023531275825945,70.02087187908064,49.02885006931655
2018-11-22,8.68999958,8.489999771,8.640000342999999,8.529999733,12293525,8.501407622999999,8.0120000123,8.109833351716665,9.075000015883324,0.2717482904903772,0.1794532332396753,0.09229505725070189,46.79485845413741,57.61397366859643,65.88523914225257,41.07144272128414
2018-11-23,8.529999733,7.880000113999999,8.5,8.010000229,22345001,7.983151436,8.060500025649999,8.086500024749999,9.047750020041658,0.22204638819500033,0.1879718642307403,0.03407452396426003,8.783794266347304,41.337247201180055,57.70257516189506,8.606591279750049
2018-11-26,8.079999924,7.880000113999999,7.9600000379999996,7.920000076,10329732,7.893452644,8.109000039,8.062000020299998,9.018666688591656,0.17339620879896422,0.1850567331443851,-0.011660524345420864,2.7027009696854525,28.459065124015186,47.95473848260177,-10.532281593157975
2018-11-27,8.199999809,7.949999808999999,8.0,8.050000191,13032032,8.02301693,8.15800003995,8.03716669078333,8.992750024766655,0.1436743257530786,0.1767802516661238,-0.0331059259130452,11.486495236032756,22.801541828021044,39.57033959774153,-10.736053711419927
2018-11-28,8.180000305,7.8699998860000004,8.050000191,8.180000305,11612083,8.152581215,8.2105000495,8.014666700316663,8.966416692724989,0.1291210153581197,0.167248404404523,-0.03812738904640328,20.805400445930637,22.13616136732424,33.7589468542691,-1.109409606565464
2018-11-29,8.300000191,7.880000113999999,8.239999771,7.900000095,12963265,7.873519897,8.2185000657,7.988666701266665,8.936750026516656,0.09391118544345822,0.15258096061231002,-0.0586697751688518,2.5000178145861516,15.590780183078211,27.70289129720547,-8.633442045176302
2018-11-30,7.940000057000001,7.659999847000001,7.900000095,7.880000113999999,11741812,7.853587151,8.222000074250001,7.967000031416664,8.90708336429999,0.06365948334572025,0.13479666515899208,-0.07113718181327183,15.942047004829254,15.70786912366189,23.704550572690945,-0.2854937743962225
2018-12-03,8.279999733,8.039999962000001,8.119999886,8.25,17004897,8.222346306,8.23600008475,7.952500033316664,8.88250003254999,0.0687482035671998,0.12158697284063362,-0.052838769273433825,55.14021693249171,28.8519850599385,25.42036206844013,35.71523104293524
2018-12-04,8.329999924,8.170000076,8.229999542,8.270000458,10992896,8.242280006,8.24850008475,7.94133338128333,8.859833371616656,0.0735471154493581,0.11197900136237851,-0.03843188591302041,59.223375643341036,38.97578192107268,29.93883535265098,57.04967505791608
2018-12-05,8.199999809,8.029999733,8.090000153,8.170000076,8663813,8.142614365,8.26600007995,7.925833376199997,8.839250036083323,0.06849156448011762,0.10328151398592633,-0.034789949505808715,58.62072365834774,45.5240958334977,35.133922179599885,66.3044431412933
2018-12-06,8.159999847,7.940000057000001,8.109999657000001,7.9600000379999996,9473353,7.933318615,8.25450010285,7.911833373649997,8.81550003289999,0.046997992290767954,0.09202480964689466,-0.04502681735612671,44.77614276453277,45.274778143842724,38.51420750101416,58.79591942949985
2018-12-07,8.100000381000001,7.9600000379999996,7.989999771,7.9800000189999984,5883798,7.953251839,8.2590001105,7.897833379049997,8.795083363808324,0.03121814940405976,0.07986347759832768,-0.04864532819426792,47.76121421251694,46.10359016673413,41.04400172292082,56.222767054360745
2018-12-10,7.949999808999999,7.8000001910000005,7.920000076,7.889999866,6744284,7.863553047000001,8.24900009615,7.883833384449997,8.773083364941657,0.01131976286428582,0.0661547346515193,-0.05483497178723348,34.328357099576856,42.17851247768171,41.42217197450778,43.691193484029554
2018-12-11,7.989999771,7.8699998860000004,7.929999828,7.940000057000001,4502494,7.913385868,8.239500093299998,7.88100005778333,8.754666701916655,-0.00041052204139724324,0.052841683312936,-0.05325220535433324,41.7910713165486,42.04936542397067,41.63123645766208,42.88562335658786
